site,wyear,date,doy_wyear,cluster,q_mm,q_mm_cum,snow_dep_m,precip_mm,temp_avg_vwc,pyranometer_watt_m2,use_snow_mm_daily,use_total_mm_daily,temp_avg,temp_max,temp_min,wind_spd_avg
WB,2006,2006-03-19,170,4,2.300455385,820.948873859,1.8796,0.3,-12,63,0.07419354838709677,0.07419354838709677,NA,-4.3,-9.3,2.5
RB,2006,2006-03-20,171,4,1.52928,712.542528,1.9558,0,-13,77.2,0.07419354838709677,0.07419354838709677,NA,-5.5,-12.1,3.4
WB,2006,2006-03-20,171,4,2.300455385,823.249329244,1.9558,0,-13,77.2,0.07419354838709677,0.07419354838709677,NA,-5.5,-12.1,3.4
RB,2006,2006-03-21,172,4,1.427328,713.9698559999999,1.8541999999999998,0,-8.5,124.9,0.07419354838709677,0.07419354838709677,NA,-0.5,-6,3
WB,2006,2006-03-21,172,4,2.300455385,825.549784629,1.8541999999999998,0,-8.5,124.9,0.07419354838709677,0.07419354838709677,NA,-0.5,-6,3
RB,2006,2006-03-22,173,4,1.376352,715.3462079999999,1.8288,0,-5.9,170,0.07419354838709677,0.07419354838709677,NA,1.7,-3.8,2.6
WB,2006,2006-03-22,173,4,2.091323077,827.641107706,1.8288,0,-5.9,170,0.07419354838709677,0.07419354838709677,NA,1.7,-3.8,2.6
RB,2006,2006-03-23,174,4,1.325376,716.6715839999999,1.778,0,-1.6,162.1,0.07419354838709677,0.07419354838709677,NA,6.7,-1.6,1.6
WB,2006,2006-03-23,174,4,2.091323077,829.7324307829999,1.778,0,-1.6,162.1,0.07419354838709677,0.07419354838709677,NA,6.7,-1.6,1.6
RB,2006,2006-03-24,175,4,1.376352,718.0479359999999,1.778,0,0.4,74.2,0.07419354838709677,0.07419354838709677,NA,7.8,0,0.3
WB,2006,2006-03-24,175,4,2.091323077,831.82375386,1.778,0,0.4,74.2,0.07419354838709677,0.07419354838709677,NA,7.8,0,0.3
RB,2006,2006-03-25,176,4,1.427328,719.475264,1.778,0,-0,64.1,0.07419354838709677,0.07419354838709677,NA,8.3,0,0.5
WB,2006,2006-03-25,176,4,2.091323077,833.915076937,1.778,0,-0,64.1,0.07419354838709677,0.07419354838709677,NA,8.3,0,0.5
RB,2006,2006-03-26,177,4,1.376352,720.851616,1.7271999999999998,0,-1.5,75.5,0.07419354838709677,0.07419354838709677,NA,5,-3.2,1.5
WB,2006,2006-03-26,177,4,1.986756923,835.90183386,1.7271999999999998,0,-1.5,75.5,0.07419354838709677,0.07419354838709677,NA,5,-3.2,1.5
RB,2006,2006-03-27,178,4,1.376352,722.227968,1.6764,0,-1.7,219.3,0.07419354838709677,0.07419354838709677,NA,7.2,-3.8,3.2
WB,2006,2006-03-27,178,4,1.986756923,837.8885907829999,1.6764,0,-1.7,219.3,0.07419354838709677,0.07419354838709677,NA,7.2,-3.8,3.2
RB,2006,2006-03-28,179,4,1.554768,723.782736,1.6764,0,2,224,0.07419354838709677,0.07419354838709677,NA,11.1,-6.6,1.1
WB,2006,2006-03-28,179,4,2.509587692,840.398178475,1.6764,0,2,224,0.07419354838709677,0.07419354838709677,NA,11.1,-6.6,1.1
RB,2006,2006-03-29,180,4,1.962576,725.745312,1.651,0,4.8,210.4,0.07419354838709677,0.07419354838709677,NA,14.4,-6.6,1.1
WB,2006,2006-03-29,180,4,3.136984615,843.53516309,1.651,0,4.8,210.4,0.07419354838709677,0.07419354838709677,NA,14.4,-6.6,1.1
RB,2006,2006-03-30,181,4,2.5488,728.294112,1.6256,0,6.3,218.4,0.07419354838709677,0.07419354838709677,NA,16.7,-3.8,0.5
WB,2006,2006-03-30,181,4,3.555249231,847.090412321,1.6256,0,6.3,218.4,0.07419354838709677,0.07419354838709677,NA,16.7,-3.8,0.5
RB,2006,2006-03-31,182,4,6.62688,734.920992,1.6001999999999998,0,10.3,219.1,0.07419354838709677,0.07419354838709677,NA,22.2,-3.8,1.7
WB,2006,2006-03-31,182,4,7.947027692,855.037440013,1.6001999999999998,0,10.3,219.1,0.07419354838709677,0.07419354838709677,NA,22.2,-3.8,1.7
RB,2006,2006-04-01,183,5,28.80144,763.722432,1.5493999999999999,10.2,6,49.4,0,0,NA,19.4,4.4,1.5
WB,2006,2006-04-01,183,5,33.46116923,888.498609243,1.5493999999999999,10.2,6,49.4,0,0,NA,19.4,4.4,1.5
RB,2006,2006-04-02,184,1,18.09648,781.818912,1.4223999999999999,0,-0.5,234.2,0,0,NA,8.9,-2.7,3.8
WB,2006,2006-04-02,184,1,19.86756923,908.366178473,1.4223999999999999,0,-0.5,234.2,0,0,NA,8.9,-2.7,3.8
RB,2006,2006-04-03,185,4,6.372,788.190912,1.3716,1.8,2.3,80,0,0,NA,12.2,-3.2,2.5
WB,2006,2006-04-03,185,4,7.737895385,916.104073858,1.3716,1.8,2.3,80,0,0,NA,12.2,-3.2,2.5
RB,2006,2006-04-04,186,5,10.45008,798.640992,1.5748,28.7,-1.9,14.3,0,0,NA,5,-2.1,1.6
WB,2006,2006-04-04,186,5,8.574424615,924.678498473,1.5748,28.7,-1.9,14.3,0,0,NA,5,-2.1,1.6
RB,2006,2006-04-05,187,4,5.35248,803.993472,1.6001999999999998,0,-3.9,44.9,0,0,NA,4.4,-5.5,0.6
WB,2006,2006-04-05,187,4,5.646572308,930.325070781,1.6001999999999998,0,-3.9,44.9,0,0,NA,4.4,-5.5,0.6
RB,2006,2006-04-06,188,4,3.56832,807.561792,1.6001999999999998,0,-2.6,20.7,0,0,NA,7.2,-2.1,1.3
WB,2006,2006-04-06,188,4,4.182646154,934.507716935,1.6001999999999998,0,-2.6,20.7,0,0,NA,7.2,-2.1,1.3
RB,2006,2006-04-07,189,4,3.8232,811.384992,1.651,5.6,-0.2,39.3,0,0,NA,9.4,1.7,1.4
WB,2006,2006-04-07,189,4,4.391778462,938.899495397,1.651,5.6,-0.2,39.3,0,0,NA,9.4,1.7,1.4
RB,2006,2006-04-08,190,4,4.58784,815.972832,1.7018,0.3,-5,158.9,0,0,NA,3.3,-4.9,3.2
WB,2006,2006-04-08,190,4,4.600910769,943.500406166,1.7018,0.3,-5,158.9,0,0,NA,3.3,-4.9,3.2
RB,2006,2006-04-09,191,1,3.31344,819.2862719999999,1.6764,0,-1.7,241.3,0,0,NA,8.3,-6.6,1.5
WB,2006,2006-04-09,191,1,3.764381538,947.264787704,1.6764,0,-1.7,241.3,0,0,NA,8.3,-6.6,1.5
RB,2006,2006-04-10,192,1,3.31344,822.599712,1.651,0,3.5,243.1,0,0,NA,13.9,-5.5,1.1
WB,2006,2006-04-10,192,1,4.182646154,951.447433858,1.651,0,3.5,243.1,0,0,NA,13.9,-5.5,1.1
RB,2006,2006-04-11,193,1,4.07808,826.677792,1.5748,0,7.2,179.9,0,0,NA,17.2,-3.8,0.6
WB,2006,2006-04-11,193,1,5.019175385,956.466609243,1.5748,0,7.2,179.9,0,0,NA,17.2,-3.8,0.6
RB,2006,2006-04-12,194,1,7.90128,834.579072,1.524,0,9.8,160.2,0,0,NA,21.7,-1.6,2.7
WB,2006,2006-04-12,194,1,8.574424615,965.041033858,1.524,0,9.8,160.2,0,0,NA,21.7,-1.6,2.7
RB,2006,2006-04-13,195,4,16.31232,850.891392,1.4731999999999998,0,6.2,36.2,0,0,NA,16.1,5.6,3.5
WB,2006,2006-04-13,195,4,15.47579077,980.516824628,1.4731999999999998,0,6.2,36.2,0,0,NA,16.1,5.6,3.5
RB,2006,2006-04-14,196,1,12.48912,863.380512,1.4223999999999999,0,8.7,248.8,0,0,NA,20,-1,0.7
WB,2006,2006-04-14,196,1,13.38446769,993.901292318,1.4223999999999999,0,8.7,248.8,0,0,NA,20,-1,0.7
RB,2006,2006-04-15,197,4,19.88064,883.261152,1.397,2.3,5.9,78,0,0,NA,17.8,5.6,2.6
WB,2006,2006-04-15,197,4,18.40364308,1012.304935398,1.397,2.3,5.9,78,0,0,NA,17.8,5.6,2.6
RB,2006,2006-04-16,198,4,11.72448,894.985632,1.3461999999999998,0.3,-0.3,76.2,0,0,NA,7.8,4.4,3.8
WB,2006,2006-04-16,198,4,11.71140923,1024.016344628,1.3461999999999998,0.3,-0.3,76.2,0,0,NA,7.8,4.4,3.8
RB,2006,2006-04-17,199,4,5.0976,900.083232,1.3208,0,0.4,54.6,0,0,NA,7.8,3.3,3.8
WB,2006,2006-04-17,199,4,6.483101538,1030.4994461659999,1.3208,0,0.4,54.6,0,0,NA,7.8,3.3,3.8
RB,2006,2006-04-18,200,1,5.35248,905.435712,1.2953999999999999,0.5,5.3,234.4,0,0,NA,17.8,3.3,3.5
WB,2006,2006-04-18,200,1,7.737895385,1038.2373415509999,1.2953999999999999,0.5,5.3,234.4,0,0,NA,17.8,3.3,3.5
RB,2006,2006-04-19,201,1,7.90128,913.336992,1.27,0,8.3,229.1,0,0,NA,20.6,0.6,3.6
WB,2006,2006-04-19,201,1,11.71140923,1049.948750781,1.27,0,8.3,229.1,0,0,NA,20.6,0.6,3.6
RB,2006,2006-04-20,202,1,7.39152,920.728512,1.2191999999999998,0,10,249.2,0,0,NA,21.7,0.6,1.9
WB,2006,2006-04-20,202,1,11.08401231,1061.0327630909999,1.2191999999999998,0,10,249.2,0,0,NA,21.7,0.6,1.9
RB,2006,2006-04-21,203,1,5.60736,926.335872,1.2191999999999998,0,8,241,0,0,NA,18.9,-0.5,1.7
WB,2006,2006-04-21,203,1,10.03835077,1071.071113861,1.2191999999999998,0,8,241,0,0,NA,18.9,-0.5,1.7
RB,2006,2006-04-22,204,4,4.07808,930.413952,1.1938,4.3,2.3,91.6,0,0,NA,12.2,3.3,2.9
WB,2006,2006-04-22,204,4,7.110498462,1078.181612323,1.1938,4.3,2.3,91.6,0,0,NA,12.2,3.3,2.9
RB,2006,2006-04-23,205,5,4.58784,935.001792,1.1683999999999999,11.9,-0.4,43,0,0,NA,7.2,2.8,1.5
WB,2006,2006-04-23,205,5,6.692233846,1084.873846169,1.1683999999999999,11.9,-0.4,43,0,0,NA,7.2,2.8,1.5
RB,2006,2006-04-24,206,4,6.372,941.373792,1.143,4.8,1.9,53.8,0,0,NA,10.6,3.3,1.5
WB,2006,2006-04-24,206,4,7.737895385,1092.611741554,1.143,4.8,1.9,53.8,0,0,NA,10.6,3.3,1.5
RB,2006,2006-04-25,207,4,8.15616,949.529952,1.143,0.5,0.2,29.5,0,0,NA,10.6,1.1,1.8
WB,2006,2006-04-25,207,4,10.66574769,1103.277489244,1.143,0.5,0.2,29.5,0,0,NA,10.6,1.1,1.8
RB,2006,2006-04-26,208,1,4.58784,954.117792,1.143,1.5,0.5,171,0,0,NA,13.9,-4.3,3.5
WB,2006,2006-04-26,208,1,6.692233846,1109.96972309,1.143,1.5,0.5,171,0,0,NA,13.9,-4.3,3.5
RB,2006,2006-04-27,209,1,3.56832,957.686112,1.143,0,0.4,249.1,0,0,NA,10,-3.2,2.1
WB,2006,2006-04-27,209,1,5.855704615,1115.825427705,1.143,0,0.4,249.1,0,0,NA,10,-3.2,2.1
RB,2006,2006-04-28,210,1,2.80368,960.489792,1.143,0,0.7,262.5,0,0,NA,10.6,-5.5,1.9
WB,2006,2006-04-28,210,1,4.8100430769999996,1120.635470782,1.143,0,0.7,262.5,0,0,NA,10.6,-5.5,1.9
RB,2006,2006-04-29,211,1,2.5488,963.038592,1.1176,0,6.1,261.7,0,0,NA,17.2,-5.5,1.2
WB,2006,2006-04-29,211,1,4.8100430769999996,1125.445513859,1.1176,0,6.1,261.7,0,0,NA,17.2,-5.5,1.2
RB,2006,2006-04-30,212,1,2.80368,965.842272,1.1176,0,10.5,263,0,0,NA,22.2,-2.7,1.2
WB,2006,2006-04-30,212,1,5.43744,1130.882953859,1.1176,0,10.5,263,0,0,NA,22.2,-2.7,1.2
RB,2006,2006-05-01,213,1,3.31344,969.155712,1.1176,0,10.7,205.3,0,0,NA,20.6,-1,1.6
WB,2006,2006-05-01,213,1,6.483101538,1137.366055397,1.1176,0,10.7,205.3,0,0,NA,20.6,-1,1.6
RB,2006,2006-05-02,214,5,3.31344,972.469152,1.016,10.4,4.6,63.9,0,0,NA,11.7,7.8,1.4
WB,2006,2006-05-02,214,5,5.646572308,1143.0126277049999,1.016,10.4,4.6,63.9,0,0,NA,11.7,7.8,1.4
RB,2006,2006-05-03,215,5,5.60736,978.076512,0.9652,4.3,7.9,61,0,0,NA,13.9,8.3,0
WB,2006,2006-05-03,215,5,8.783556923,1151.796184628,0.9652,4.3,7.9,61,0,0,NA,13.9,8.3,0
RB,2006,2006-05-04,216,1,4.58784,982.664352,0.889,0.8,13.1,252.7,0,0,NA,25,10.6,0.7
WB,2006,2006-05-04,216,1,9.6200861539999991,1161.416270782,0.889,0.8,13.1,252.7,0,0,NA,25,10.6,0.7
RB,2006,2006-05-05,217,1,4.07808,986.742432,0.8128,0,11.4,251.7,0,0,NA,21.1,8.9,1.3
WB,2006,2006-05-05,217,1,8.574424615,1169.990695397,0.8128,0,11.4,251.7,0,0,NA,21.1,8.9,1.3
RB,2006,2006-05-06,218,5,4.07808,990.820512,0.7874,2.8,5.6,105.1,0,0,NA,18.3,5,2.2
WB,2006,2006-05-06,218,5,8.15616,1178.146855397,0.7874,2.8,5.6,105.1,0,0,NA,18.3,5,2.2
RB,2006,2006-05-07,219,1,3.8232,994.6437119999999,0.7874,0,2.6,269.8,0,0,NA,13.3,0,2
WB,2006,2006-05-07,219,1,6.273969231,1184.420824628,0.7874,0,2.6,269.8,0,0,NA,13.3,0,2
RB,2006,2006-05-08,220,1,2.5488,997.192512,0.6858,0,10.2,218.2,0,0,NA,21.7,-1.6,0.5
WB,2006,2006-05-08,220,1,4.600910769,1189.021735397,0.6858,0,10.2,218.2,0,0,NA,21.7,-1.6,0.5
RB,2006,2006-05-09,221,1,2.29392,999.486432,0.635,0,11.7,173.8,0,0,NA,20.6,3.9,0.9
WB,2006,2006-05-09,221,1,4.391778462,1193.413513859,0.635,0,11.7,173.8,0,0,NA,20.6,3.9,0.9
RB,2006,2006-05-10,222,1,2.090016,1001.576448,0.5588,0,12.8,193.9,0,0,NA,23.3,10,1.4
WB,2006,2006-05-10,222,1,4.600910769,1198.014424628,0.5588,0,12.8,193.9,0,0,NA,23.3,10,1.4
RB,2006,2006-05-11,223,1,1.962576,1003.539024,0.508,0,11.2,117.9,0,0,NA,21.7,12.8,3
WB,2006,2006-05-11,223,1,4.600910769,1202.615335397,0.508,0,11.2,117.9,0,0,NA,21.7,12.8,3
RB,2006,2006-05-12,224,5,1.9116,1005.450624,0.43179999999999996,0,9.5,49.9,0,0,NA,18.9,12.2,3.2
WB,2006,2006-05-12,224,5,5.019175385,1207.634510782,0.43179999999999996,0,9.5,49.9,0,0,NA,18.9,12.2,3.2
RB,2006,2006-05-13,225,5,6.62688,1012.077504,0.381,20.1,5.6,25.6,0,0,NA,12.2,8.3,1.6
WB,2006,2006-05-13,225,5,8.365292308,1215.99980309,0.381,20.1,5.6,25.6,0,0,NA,12.2,8.3,1.6
RB,2006,2006-05-14,226,5,7.6464,1019.723904,0.2794,3.6,6.7,53.2,0,0,NA,17.2,8.3,1
WB,2006,2006-05-14,226,5,7.528763077,1223.528566167,0.2794,3.6,6.7,53.2,0,0,NA,17.2,8.3,1
RB,2006,2006-05-15,227,5,3.8232,1023.547104,0.15239999999999998,0.8,8.3,72.6,0,0,NA,16.7,10,1.2
WB,2006,2006-05-15,227,5,4.600910769,1228.129476936,0.15239999999999998,0.8,8.3,72.6,0,0,NA,16.7,10,1.2
RB,2006,2006-05-16,228,5,3.31344,1026.860544,0.1016,8.1,7.5,53.1,0,0,NA,13.3,10,1.3
WB,2006,2006-05-16,228,5,4.391778462,1232.521255398,0.1016,8.1,7.5,53.1,0,0,NA,13.3,10,1.3
RB,2006,2006-05-17,229,5,11.97936,1038.839904,0.0508,4.6,7.1,49.3,0,0,NA,13.3,10,1.5
WB,2006,2006-05-17,229,5,16.52145231,1249.042707708,0.0508,4.6,7.1,49.3,0,0,NA,13.3,10,1.5
RB,2006,2006-05-18,230,5,13.76352,1052.603424,0,36.8,9.9,118.8,0,0,NA,19.4,10.6,0.5
WB,2006,2006-05-18,230,5,21.54062769,1270.583335398,0,36.8,9.9,118.8,0,0,NA,19.4,10.6,0.5
RB,2006,2006-05-19,231,5,33.38928,1085.992704,0,39.9,6.9,29.1,0,0,NA,13.3,8.9,1.1
WB,2006,2006-05-19,231,5,45.38171077,1315.965046168,0,39.9,6.9,29.1,0,0,NA,13.3,8.9,1.1
RB,2006,2006-05-20,232,5,34.4088,1120.401504,0,19,5.1,69.8,0,0,NA,15,8.3,2.7
WB,2006,2006-05-20,232,5,45.59084308,1361.555889248,0,19,5.1,69.8,0,0,NA,15,8.3,2.7
RB,2006,2006-05-21,233,5,25.23312,1145.634624,0.0254,1.5,3.5,59.3,0,0,NA,13.3,6.7,2.2
WB,2006,2006-05-21,233,5,32.83377231,1394.389661558,0.0254,1.5,3.5,59.3,0,0,NA,13.3,6.7,2.2
RB,2006,2006-05-22,234,5,19.37088,1165.005504,0.1016,1.8,-0.2,57.5,0,0,NA,7.8,3.3,2.9
WB,2006,2006-05-22,234,5,22.16802462,1416.557686178,0.1016,1.8,-0.2,57.5,0,0,NA,7.8,3.3,2.9
RB,2006,2006-05-23,235,5,15.80256,1180.808064,0.15239999999999998,1.5,1.8,75.9,0,0,NA,11.7,4.4,2.1
WB,2006,2006-05-23,235,5,18.61277538,1435.170461558,0.15239999999999998,1.5,1.8,75.9,0,0,NA,11.7,4.4,2.1
RB,2006,2006-05-24,236,1,13.25376,1194.061824,0.0508,0,7.9,281.8,0,0,NA,18.3,4.4,2
WB,2006,2006-05-24,236,1,17.35798154,1452.528443098,0.0508,0,7.9,281.8,0,0,NA,18.3,4.4,2
RB,2006,2006-05-25,237,1,7.13664,1201.198464,0.0254,0,14.9,283.2,0,0,NA,25.6,1.7,0.9
WB,2006,2006-05-25,237,1,11.92054154,1464.448984638,0.0254,0,14.9,283.2,0,0,NA,25.6,1.7,0.9
RB,2006,2006-05-26,238,1,4.58784,1205.786304,0,0.8,15.8,165.4,0,0,NA,26.1,10,0.7
WB,2006,2006-05-26,238,1,7.319630769,1471.768615407,0,0.8,15.8,165.4,0,0,NA,26.1,10,0.7
RB,2006,2006-05-27,239,1,3.56832,1209.354624,0,0.3,13.6,119.2,0,0,NA,21.1,10,1.7
WB,2006,2006-05-27,239,1,5.019175385,1476.787790792,0,0.3,13.6,119.2,0,0,NA,21.1,10,1.7
RB,2006,2006-05-28,240,1,3.05856,1212.413184,0.0254,0,17.9,276.7,0,0,NA,27.8,8.3,0.3
WB,2006,2006-05-28,240,1,4.182646154,1480.970436946,0.0254,0,17.9,276.7,0,0,NA,27.8,8.3,0.3
RB,2006,2006-05-29,241,1,2.472336,1214.88552,0,0,18.4,145.8,0,0,NA,27.8,14.4,0.5
WB,2006,2006-05-29,241,1,3.555249231,1484.525686177,0,0,18.4,145.8,0,0,NA,27.8,14.4,0.5
RB,2006,2006-05-30,242,1,2.242944,1217.128464,0,0,17.8,126.2,0,0,NA,27.8,12.8,0.9
WB,2006,2006-05-30,242,1,3.136984615,1487.662670792,0,0,17.8,126.2,0,0,NA,27.8,12.8,0.9
RB,2006,2006-05-31,243,1,2.115504,1219.243968,0,14.5,19,222.6,0,0,NA,31.1,15.6,1
WB,2006,2006-05-31,243,1,3.136984615,1490.799655407,0,14.5,19,222.6,0,0,NA,31.1,15.6,1
RB,2006,2006-06-01,244,5,1.962576,1221.206544,0,0.8,15.2,77.7,0,0,NA,21.7,12.2,0.9
WB,2006,2006-06-01,244,5,2.71872,1493.518375407,0,0.8,15.2,77.7,0,0,NA,21.7,12.2,0.9
RB,2006,2006-06-02,245,1,1.707696,1222.91424,0,0,15.6,242.1,0,0,NA,25.6,11.1,0.9
WB,2006,2006-06-02,245,1,2.300455385,1495.818830792,0,0,15.6,242.1,0,0,NA,25.6,11.1,0.9
RB,2006,2006-06-03,246,5,3.31344,1226.22768,0,17.3,9.9,31.6,0,0,NA,15,12.2,2.2
WB,2006,2006-06-03,246,5,4.391778462,1500.210609254,0,17.3,9.9,31.6,0,0,NA,15,12.2,2.2
RB,2006,2006-06-04,247,5,3.56832,1229.796,0,7.6,7.7,34.1,0,0,NA,13.9,11.1,2.3
WB,2006,2006-06-04,247,5,4.391778462,1504.602387716,0,7.6,7.7,34.1,0,0,NA,13.9,11.1,2.3
RB,2006,2006-06-05,248,1,3.56832,1233.36432,0,1,12.6,293.5,0,0,NA,21.7,8.3,0.9
WB,2006,2006-06-05,248,1,3.973513846,1508.575901562,0,1,12.6,293.5,0,0,NA,21.7,8.3,0.9
RB,2006,2006-06-06,249,1,2.16648,1235.5308,0,0.3,16,319,0,0,NA,26.7,6.1,1.2
WB,2006,2006-06-06,249,1,2.927852308,1511.50375387,0,0.3,16,319,0,0,NA,26.7,6.1,1.2
RB,2006,2006-06-07,250,1,1.78416,1237.31496,0,5.6,13.2,154.4,0,0,NA,22.2,11.1,1.3
WB,2006,2006-06-07,250,1,2.300455385,1513.804209255,0,5.6,13.2,154.4,0,0,NA,22.2,11.1,1.3
RB,2007,2007-03-09,160,4,0.560736,642.730896,2.159,0.5,-13.4,160.2,0.0064516129032258064,0.0064516129032258064,NA,-2.7,-31.6,0.5
WB,2007,2007-03-09,160,4,0.648310154,658.223025266,2.159,0.5,-13.4,160.2,0.0064516129032258064,0.0064516129032258064,NA,-2.7,-31.6,0.5
RB,2007,2007-03-10,161,4,0.560736,643.2916319999999,2.159,1.8,-1.7,58.1,0.0064516129032258064,0.0064516129032258064,NA,5.6,-14.3,1
WB,2007,2007-03-10,161,4,0.648310154,658.87133542,2.159,1.8,-1.7,58.1,0.0064516129032258064,0.0064516129032258064,NA,5.6,-14.3,1
RB,2007,2007-03-11,162,4,0.662688,643.9543199999999,2.1082,0,-1.8,86.2,0.0064516129032258064,0.0064516129032258064,NA,5,-6.6,2.2
WB,2007,2007-03-11,162,4,0.690136615,659.561472035,2.1082,0,-1.8,86.2,0.0064516129032258064,0.0064516129032258064,NA,5,-6.6,2.2
RB,2007,2007-03-12,163,4,0.560736,644.515056,2.032,0,0.3,129.7,0.0064516129032258064,0.0064516129032258064,NA,10,-9.3,1.6
WB,2007,2007-03-12,163,4,0.690136615,660.25160865,2.032,0,0.3,129.7,0.0064516129032258064,0.0064516129032258064,NA,10,-9.3,1.6
RB,2007,2007-03-13,164,4,0.662688,645.177744,2.032,0,2.9,55,0.0064516129032258064,0.0064516129032258064,NA,12.2,0,1
WB,2007,2007-03-13,164,4,0.731963077,660.983571727,2.032,0,2.9,55,0.0064516129032258064,0.0064516129032258064,NA,12.2,0,1
RB,2007,2007-03-14,165,4,3.8232,649.000944,1.9304,9.4,7.3,31.4,0.0064516129032258064,0.0064516129032258064,NA,13.9,5,2.5
WB,2007,2007-03-14,165,4,3.764381538,664.747953265,1.9304,9.4,7.3,31.4,0.0064516129032258064,0.0064516129032258064,NA,13.9,5,2.5
RB,2007,2007-03-15,166,4,17.8416,666.842544,1.7526,6.9,-2.8,51.5,0.0064516129032258064,0.0064516129032258064,NA,6.7,-7.1,2.8
WB,2007,2007-03-15,166,4,18.82190769,683.569860955,1.7526,6.9,-2.8,51.5,0.0064516129032258064,0.0064516129032258064,NA,6.7,-7.1,2.8
RB,2007,2007-03-16,167,4,6.372,673.214544,1.7271999999999998,6.6,-11,65,0.0064516129032258064,0.0064516129032258064,NA,-3.8,-10.5,2.1
WB,2007,2007-03-16,167,4,5.646572308,689.216433263,1.7271999999999998,6.6,-11,65,0.0064516129032258064,0.0064516129032258064,NA,-3.8,-10.5,2.1
RB,2007,2007-03-17,168,5,3.31344,676.527984,1.9304,17.3,-9.9,20.1,0.0064516129032258064,0.0064516129032258064,NA,-3.8,-7.7,3.4
WB,2007,2007-03-17,168,5,3.136984615,692.353417878,1.9304,17.3,-9.9,20.1,0.0064516129032258064,0.0064516129032258064,NA,-3.8,-7.7,3.4
RB,2007,2007-03-18,169,4,2.5488,679.076784,2.2352,1,-11.2,47.5,0.0064516129032258064,0.0064516129032258064,NA,-2.7,-8.2,4.5
WB,2007,2007-03-18,169,4,2.509587692,694.8630055699999,2.2352,1,-11.2,47.5,0.0064516129032258064,0.0064516129032258064,NA,-2.7,-8.2,4.5
RB,2007,2007-03-19,170,4,2.140992,681.217776,2.1336,0,-8.3,110.8,0.0064516129032258064,0.0064516129032258064,NA,1.7,-13.8,2.9
WB,2007,2007-03-19,170,4,1.882190769,696.745196339,2.1336,0,-8.3,110.8,0.0064516129032258064,0.0064516129032258064,NA,1.7,-13.8,2.9
RB,2007,2007-03-20,171,4,1.52928,682.747056,2.0827999999999998,0,-10.3,206.9,0.0064516129032258064,0.0064516129032258064,NA,1.7,-17.7,3.4
WB,2007,2007-03-20,171,4,1.589405538,698.334601877,2.0827999999999998,0,-10.3,206.9,0.0064516129032258064,0.0064516129032258064,NA,1.7,-17.7,3.4
RB,2007,2007-03-21,172,4,1.376352,684.123408,2.0065999999999997,0,-6.5,205.7,0.0064516129032258064,0.0064516129032258064,NA,4.4,-22.1,0.9
WB,2007,2007-03-21,172,4,1.463926154,699.7985280309999,2.0065999999999997,0,-6.5,205.7,0.0064516129032258064,0.0064516129032258064,NA,4.4,-22.1,0.9
RB,2007,2007-03-22,173,4,2.80368,686.927088,1.905,2,4.9,100.2,0.0064516129032258064,0.0064516129032258064,NA,15,0,3.8
WB,2007,2007-03-22,173,4,3.136984615,702.935512646,1.905,2,4.9,100.2,0.0064516129032258064,0.0064516129032258064,NA,15,0,3.8
RB,2007,2007-03-23,174,4,6.88176,693.808848,1.8288,0.3,0.1,120.3,0.0064516129032258064,0.0064516129032258064,NA,9.4,-3.2,2.9
WB,2007,2007-03-23,174,4,7.737895385,710.673408031,1.8288,0.3,0.1,120.3,0.0064516129032258064,0.0064516129032258064,NA,9.4,-3.2,2.9
RB,2007,2007-03-24,175,4,3.56832,697.377168,1.8034,0.5,0,130.9,0.0064516129032258064,0.0064516129032258064,NA,9.4,-7.1,0.4
WB,2007,2007-03-24,175,4,4.182646154,714.856054185,1.8034,0.5,0,130.9,0.0064516129032258064,0.0064516129032258064,NA,9.4,-7.1,0.4
RB,2007,2007-03-25,176,1,3.05856,700.435728,1.778,0.8,1.1,197,0.0064516129032258064,0.0064516129032258064,NA,7.8,-2.7,1.3
WB,2007,2007-03-25,176,1,3.973513846,718.829568031,1.778,0.8,1.1,197,0.0064516129032258064,0.0064516129032258064,NA,7.8,-2.7,1.3
RB,2007,2007-03-26,177,4,2.80368,703.239408,1.7526,4.8,2.8,31.2,0.0064516129032258064,0.0064516129032258064,NA,5,-2.7,1.6
WB,2007,2007-03-26,177,4,3.764381538,722.593949569,1.7526,4.8,2.8,31.2,0.0064516129032258064,0.0064516129032258064,NA,5,-2.7,1.6
RB,2007,2007-03-27,178,4,12.48912,715.728528,1.6001999999999998,0.8,6.4,112.9,0.0064516129032258064,0.0064516129032258064,NA,8.9,1.1,0.6
WB,2007,2007-03-27,178,4,13.17533538,735.7692849489999,1.6001999999999998,0.8,6.4,112.9,0.0064516129032258064,0.0064516129032258064,NA,8.9,1.1,0.6
RB,2007,2007-03-28,179,1,13.50864,729.237168,1.5493999999999999,0,-2.6,222.6,0.0064516129032258064,0.0064516129032258064,NA,7.2,-0.5,5.2
WB,2007,2007-03-28,179,1,14.84839385,750.617678799,1.5493999999999999,0,-2.6,222.6,0.0064516129032258064,0.0064516129032258064,NA,7.2,-0.5,5.2
RB,2007,2007-03-29,180,1,5.86224,735.099408,1.5493999999999999,0,-3.8,219.5,0.0064516129032258064,0.0064516129032258064,NA,5.6,-3.8,5.3
